223	1098	1350	1470	1308	1659	1571	1488	1302	1287	1606	1704	2231	1738	3147	3245	2801	2891	3226	3825	5555	7809	7494	7179	6865	6550	6235	6448	6661	6875	7088	7301	7549	7797	8046	8294	8542	8745	8948	9150	9353	9556	9572	9587	9603	9618	9634	10300	10967	11633	12245	12856	13449	13852	14420	14807	14868	15071	15296	15298	15406	14438
224	489	475	484	502	555	594	596	596	615	671	728	777	855	1066	1326	1418	1480	1650	1780	2071	2375	2527	2448	2350	2343	2421	2463	2461	2624	2785	2002	1892	1782	1673	1563	1453	1487	1521	1556	1590	1624	1703	1782	1860	1939	2018	2179	2340	2501	2684	2866	3013	3204	3397	3601	3812	3969	4074	4239	4409	4411
225	474	474	474	474	474	474	478	499	540	589	629	702	826	1060	1571	1787	2104	2375	2501	2987	2766	2928	3089	3251	3412	3574	3545	3515	3486	3456	3427	3443	3459	3475	3491	3507	3564	3622	3679	3737	3794	3735	3676	3618	3559	3500	3645	3790	3935	3963	3991	3949	3930	3920	3924	3966	4053	4205	4224	4259	3952
226	2956	2951	3146	3275	2702	2750	2796	2808	2978	2997	3159	3402	3618	4269	6168	6433	7170	8079	8572	9938	11594	11202	10810	10418	10026	9634	9628	9622	9617	9611	9605	9717	9829	9941	10053	10165	10042	9919	9796	9673	9550	9618	9687	9755	9824	9892	10537	11181	11826	11372	10918	11191	11635	11611	10992	10214	10377	10608	10836	11000	10557
227	272	282	295	325	366	380	312	335	344	369	388	403	399	446	526	548	521	589	656	717	845	873	884	916	899	784	805	826	848	869	890	951	1013	1074	1136	1197	1272	1348	1423	1499	1574	1687	1801	1914	2028	2141	2289	2437	2585	2715	2845	2991	3115	3249	3407	3597	3799	4023	4283	4557	4645
229	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3716	3949	3968	4029	4411	4374	4851	4926	5335	5549	5369	5716	5758	5869	5969	6093	6417	6486	6008	5443	5620	5764	5570	5802	5876	6062	6159	6296	6431	6528	6265
230	459	459	482	552	478	543	577	550	561	609	620	651	688	811	960	1059	1099	1256	1418	1526	1576	1526	1513	1437	1432	1490	1456	1559	1508	1416	1831	1843	1856	1868	1881	1893	1938	1982	2027	2071	2116	2140	2163	2187	2210	2234	2240	2246	2252	2282	2281	1880	1871	1894	1909	1938	1711	1583	1556	1540	1377
231	523	496	479	482	546	683	774	812	924	1095	985	880	964	1211	1400	1135	1198	1094	1184	1367	1532	1493	1454	1414	1375	1336	1319	1301	1284	1266	1249	1204	1159	1115	1070	1025	1026	1027	1027	1028	1029	1055	1081	1106	1132	1158	1198	1238	1278	1331	1384	1422	1467	1513	1545	1518	1527	1532	1546	1522	1437
232	681	686	677	679	690	719	681	718	736	842	878	981	1166	1392	1619	1719	1644	1609	1553	1786	2223	2567	2631	2299	1808	1544	1641	1717	1924	1977	2032	2088	1856	1836	1966	1934	2098	2122	2152	2110	2024	2036	1845	1525	1428	1337	1279	1219	994	1034	1125	1227	1320	1342	1356	1334	1318	1344	1383	1270	1147
233	1002	1105	1233	1402	1522	1624	1746	1909	2057	2258	2527	2766	3204	3845	4344	4926	4838	5522	6730	8385	10144	10180	10216	10251	10287	10323	10903	11483	12062	12642	13222	13860	14499	15137	15776	16414	17164	17915	18665	19416	20166	20270	20374	20477	20581	20685	21442	22198	22955	22855	22755	22986	23072	23531	23830	24181	24433	26357	27340	28141	25302
234	2499	2402	2440	2515	2609	2783	2880	2905	2953	3181	3275	3373	3911	5799	7017	6712	7794	9058	10551	13367	15063	15792	16520	17249	17977	18706	20046	21386	22725	24065	25405	26959	28513	30068	31622	33176	34359	35542	36725	37908	39091	40347	41603	42860	44116	45372	46472	47571	48671	50271	51870	53962	54624	56285	57379	57850	59161	61795	63705	63819	61521
235	13372	12849	13056	13455	13958	14891	15407	15542	15799	17017	17524	18045	20923	31027	37543	35908	41698	48459	56451	71513	80588	76032	71477	66921	62366	57810	56327	54843	53360	51876	50393	50562	50732	50901	51071	51240	50688	50135	49583	49030	48478	48458	48438	48417	48397	48377	47858	47339	46820	45263	45778	46636	46342	44939	43286	42496	41000	41131	40774	41987	42109
236	3511	3399	3422	3516	3840	4075	4136	3962	3937	4101	4201	4660	4889	5749	6935	7041	8418	9278	9207	10091	12895	12667	12513	13413	14605	15791	17192	16245	16441	18113	20218	20247	20933	21557	22209	22901	23301	23814	25275	25668	26029	28532	29000	29328	29839	30052	29911	29086	28731	28206	27639	27361	26857	26940	27249	27625	27809	27667	27554	28013	26117
237	588	639	588	639	695	734	784	824	991	1021	1096	1422	1844	2750	8144	7989	10379	11384	11629	15285	21139	20291	19443	18596	17748	16900	17102	17304	17506	17708	17910	18713	19516	20319	21122	21925	22285	22645	23006	23366	23726	24594	25463	26331	27200	28068	26630	25193	23755	22771	22603	22461	22947	24059	25053	25637	25654	25888	25892	26332	25393
238	1519	1475	1502	1558	1724	1844	1850	1849	1909	2084	2260	2413	2656	3310	4118	4403	4596	5123	5529	6430	7374	7848	7603	7298	7276	7518	7647	7644	8150	8648	9207	8223	7239	6256	5272	4288	4396	4504	4611	4719	4827	5149	5471	5792	6114	6436	6726	7016	7306	7207	7107	7273	7274	7450	7493	7651	7773	7946	8116	8239	7907
239	1519	1475	1502	1558	1724	1844	1850	1849	1909	2084	2260	2413	2656	3310	4118	4403	4596	5123	5529	6430	7374	7848	7603	7298	7276	7518	7647	7644	8150	8648	9207	8223	7239	6256	5272	4288	4396	4504	4611	4719	4827	5149	5471	5792	6114	6436	6726	7016	7306	7207	7107	7328	7115	7369	7492	7737	7963	8338	8763	9122	7735
240	273	289	307	305	306	311	312	329	335	360	398	420	443	532	664	784	948	1146	1202	1211	1063	1038	1013	987	962	937	955	974	992	1011	1029	1055	1082	1108	1135	1161	1208	1255	1303	1350	1397	1440	1483	1527	1570	1613	1729	1844	1960	1992	2023	2167	2364	2387	2405	2429	2468	2523	2577	2616	2511
255	1341	1372	1517	1565	1665	1757	1856	1900	1964	2103	2222	2437	2753	3479	4688	5121	5574	6155	6755	8090	9037	9302	8994	8825	8796	8555	8730	8883	9038	9236	9492	9502	9565	9601	9649	9696	9966	10302	10595	10862	11064	11347	11620	11896	12181	12467	12777	13077	13354	13167	13093	13306	13486	13596	13774	13919	14142	14456	14766	14989	14385
